strategy,task_id,task_type,category,task_difficulty,pitfalls,tag_count,split,pass_rate,num_tests,decomposition_steps,tokens_used,planning_time,initial_pass,final_pass,repair_rounds,total_tests_run,subtasks_repaired,localized_repairs,localized_repair_rate,compile_failed,final_status,round_trace_path,subtasks_targeted,contract_completeness,round_traces_json,contract_length,planning_tokens_diag,planning_time_diag,pattern_confidence,view_consistency,num_deltas,critic_comments,trace_length
contract_first,graph_degree,graph,unknown,M,undirected,1,train,1.0,2,7.0,157.0,1.906639,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/contract_first/graph_degree.json,,0.25,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0001591669861227274, ""failing_tests"": [], ""error_types"": []}]",18.0,157.0,1.906639,,,,,
pattern_skeleton,graph_degree,graph,unknown,M,undirected,1,train,1.0,2,8.0,172.0,3.390412,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/pattern_skeleton/graph_degree.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0004741250304505229, ""failing_tests"": [], ""error_types"": []}]",,172.0,3.390412,0.0,,,,
failure_mode_first,graph_degree,graph,unknown,M,undirected,1,train,1.0,2,7.0,126.0,2.236445,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/failure_mode_first/graph_degree.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0004046250251121819, ""failing_tests"": [], ""error_types"": []}]",,126.0,2.236445,,,,,
multi_view,graph_degree,graph,unknown,M,undirected,1,train,1.0,2,7.0,110.0,4.274395,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/multi_view/graph_degree.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00022816599812358618, ""failing_tests"": [], ""error_types"": []}]",,110.0,4.274395,,1.0,,,
semantic_diff,graph_degree,graph,unknown,M,undirected,1,train,1.0,2,7.0,94.0,1.519946,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/semantic_diff/graph_degree.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.000448125007096678, ""failing_tests"": [], ""error_types"": []}]",,94.0,1.519946,,,1.0,,
role_decomposed,graph_degree,graph,unknown,M,undirected,1,train,1.0,2,8.0,162.0,3.189197,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/role_decomposed/graph_degree.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00039958400884643197, ""failing_tests"": [], ""error_types"": []}]",,162.0,3.189197,,,,1.0,
simulation_trace,graph_degree,graph,unknown,M,undirected,1,train,1.0,2,7.0,70.0,1.226276,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/simulation_trace/graph_degree.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0003352080238983035, ""failing_tests"": [], ""error_types"": []}]",,70.0,1.226276,,,,,1.0
direct_baseline,graph_degree_test,graph,unknown,M,undirected;edge_case,1,test,1.0,2,4.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/direct_baseline/graph_degree_test.json,,0.0,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00027908297488465905, ""failing_tests"": [], ""error_types"": []}]",,,,,,,,
contract_first,graph_degree_test,graph,unknown,M,undirected;edge_case,1,test,1.0,2,7.0,157.0,1.906639,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/contract_first/graph_degree_test.json,,0.25,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00019583402900025249, ""failing_tests"": [], ""error_types"": []}]",18.0,157.0,1.906639,,,,,
pattern_skeleton,graph_degree_test,graph,unknown,M,undirected;edge_case,1,test,1.0,2,8.0,172.0,3.390412,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/pattern_skeleton/graph_degree_test.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00021779100643470883, ""failing_tests"": [], ""error_types"": []}]",,172.0,3.390412,0.0,,,,
failure_mode_first,graph_degree_test,graph,unknown,M,undirected;edge_case,1,test,1.0,2,7.0,126.0,2.236445,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/failure_mode_first/graph_degree_test.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.000167582998983562, ""failing_tests"": [], ""error_types"": []}]",,126.0,2.236445,,,,,
multi_view,graph_degree_test,graph,unknown,M,undirected;edge_case,1,test,1.0,2,7.0,110.0,4.274395,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/multi_view/graph_degree_test.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00018625002121552825, ""failing_tests"": [], ""error_types"": []}]",,110.0,4.274395,,1.0,,,
semantic_diff,graph_degree_test,graph,unknown,M,undirected;edge_case,1,test,1.0,2,7.0,94.0,1.519946,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/semantic_diff/graph_degree_test.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00031174998730421066, ""failing_tests"": [], ""error_types"": []}]",,94.0,1.519946,,,1.0,,
role_decomposed,graph_degree_test,graph,unknown,M,undirected;edge_case,1,test,1.0,2,8.0,163.0,3.071831,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/role_decomposed/graph_degree_test.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.000469457998406142, ""failing_tests"": [], ""error_types"": []}]",,163.0,3.071831,,,,1.0,
simulation_trace,graph_degree_test,graph,unknown,M,undirected;edge_case,1,test,1.0,2,7.0,70.0,1.226276,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/simulation_trace/graph_degree_test.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00028912496054545045, ""failing_tests"": [], ""error_types"": []}]",,70.0,1.226276,,,,,1.0
direct_baseline,graph_degree_hard,graph,unknown,H,undirected;time_limit,1,train,1.0,2,4.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/direct_baseline/graph_degree_hard.json,,0.0,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00024191697593778372, ""failing_tests"": [], ""error_types"": []}]",,,,,,,,
contract_first,graph_degree_hard,graph,unknown,H,undirected;time_limit,1,train,1.0,2,7.0,157.0,1.906639,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/contract_first/graph_degree_hard.json,,0.25,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.000226916978135705, ""failing_tests"": [], ""error_types"": []}]",18.0,157.0,1.906639,,,,,
pattern_skeleton,graph_degree_hard,graph,unknown,H,undirected;time_limit,1,train,1.0,2,8.0,172.0,3.390412,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/pattern_skeleton/graph_degree_hard.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0002571250079199672, ""failing_tests"": [], ""error_types"": []}]",,172.0,3.390412,0.0,,,,
failure_mode_first,graph_degree_hard,graph,unknown,H,undirected;time_limit,1,train,1.0,2,7.0,126.0,2.236445,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/failure_mode_first/graph_degree_hard.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00023562501883134246, ""failing_tests"": [], ""error_types"": []}]",,126.0,2.236445,,,,,
multi_view,graph_degree_hard,graph,unknown,H,undirected;time_limit,1,train,1.0,2,7.0,110.0,4.274395,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/multi_view/graph_degree_hard.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00017862499225884676, ""failing_tests"": [], ""error_types"": []}]",,110.0,4.274395,,1.0,,,
semantic_diff,graph_degree_hard,graph,unknown,H,undirected;time_limit,1,train,1.0,2,7.0,94.0,1.519946,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/semantic_diff/graph_degree_hard.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00017612503143027425, ""failing_tests"": [], ""error_types"": []}]",,94.0,1.519946,,,1.0,,
role_decomposed,graph_degree_hard,graph,unknown,H,undirected;time_limit,1,train,1.0,2,8.0,164.0,3.253164,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/role_decomposed/graph_degree_hard.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0005787090049125254, ""failing_tests"": [], ""error_types"": []}]",,164.0,3.253164,,,,1.0,
simulation_trace,graph_degree_hard,graph,unknown,H,undirected;time_limit,1,train,1.0,2,7.0,70.0,1.226276,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/simulation_trace/graph_degree_hard.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0002626669593155384, ""failing_tests"": [], ""error_types"": []}]",,70.0,1.226276,,,,,1.0
direct_baseline,graph_degree_stress,graph,unknown,M,undirected;large_input,1,test,1.0,2,4.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/direct_baseline/graph_degree_stress.json,,0.0,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00029512500623241067, ""failing_tests"": [], ""error_types"": []}]",,,,,,,,
contract_first,graph_degree_stress,graph,unknown,M,undirected;large_input,1,test,1.0,2,7.0,157.0,1.906639,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/contract_first/graph_degree_stress.json,,0.25,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0001942919916473329, ""failing_tests"": [], ""error_types"": []}]",18.0,157.0,1.906639,,,,,
pattern_skeleton,graph_degree_stress,graph,unknown,M,undirected;large_input,1,test,1.0,2,8.0,172.0,3.390412,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/pattern_skeleton/graph_degree_stress.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00016595900524407625, ""failing_tests"": [], ""error_types"": []}]",,172.0,3.390412,0.0,,,,
failure_mode_first,graph_degree_stress,graph,unknown,M,undirected;large_input,1,test,1.0,2,7.0,126.0,2.236445,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/failure_mode_first/graph_degree_stress.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00016070797573775053, ""failing_tests"": [], ""error_types"": []}]",,126.0,2.236445,,,,,
multi_view,graph_degree_stress,graph,unknown,M,undirected;large_input,1,test,1.0,2,7.0,110.0,4.274395,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/multi_view/graph_degree_stress.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00012141698971390724, ""failing_tests"": [], ""error_types"": []}]",,110.0,4.274395,,1.0,,,
semantic_diff,graph_degree_stress,graph,unknown,M,undirected;large_input,1,test,1.0,2,7.0,94.0,1.519946,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/semantic_diff/graph_degree_stress.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0001305839978158474, ""failing_tests"": [], ""error_types"": []}]",,94.0,1.519946,,,1.0,,
role_decomposed,graph_degree_stress,graph,unknown,M,undirected;large_input,1,test,1.0,2,8.0,164.0,3.015774,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/role_decomposed/graph_degree_stress.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0003527919761836529, ""failing_tests"": [], ""error_types"": []}]",,164.0,3.015774,,,,1.0,
simulation_trace,graph_degree_stress,graph,unknown,M,undirected;large_input,1,test,1.0,2,7.0,70.0,1.226276,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/simulation_trace/graph_degree_stress.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00025933398865163326, ""failing_tests"": [], ""error_types"": []}]",,70.0,1.226276,,,,,1.0
direct_baseline,graph_degree_ood,graph,unknown,H,undirected;ood_shift,1,ood,1.0,2,4.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/direct_baseline/graph_degree_ood.json,,0.0,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00026529101887717843, ""failing_tests"": [], ""error_types"": []}]",,,,,,,,
contract_first,graph_degree_ood,graph,unknown,H,undirected;ood_shift,1,ood,1.0,2,7.0,157.0,1.906639,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/contract_first/graph_degree_ood.json,,0.25,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00021962495520710945, ""failing_tests"": [], ""error_types"": []}]",18.0,157.0,1.906639,,,,,
pattern_skeleton,graph_degree_ood,graph,unknown,H,undirected;ood_shift,1,ood,1.0,2,8.0,172.0,3.390412,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/pattern_skeleton/graph_degree_ood.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00022220902610570192, ""failing_tests"": [], ""error_types"": []}]",,172.0,3.390412,0.0,,,,
failure_mode_first,graph_degree_ood,graph,unknown,H,undirected;ood_shift,1,ood,1.0,2,7.0,126.0,2.236445,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/failure_mode_first/graph_degree_ood.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00016479199985042214, ""failing_tests"": [], ""error_types"": []}]",,126.0,2.236445,,,,,
multi_view,graph_degree_ood,graph,unknown,H,undirected;ood_shift,1,ood,1.0,2,7.0,110.0,4.274395,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/multi_view/graph_degree_ood.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0001722089946269989, ""failing_tests"": [], ""error_types"": []}]",,110.0,4.274395,,1.0,,,
semantic_diff,graph_degree_ood,graph,unknown,H,undirected;ood_shift,1,ood,1.0,2,7.0,94.0,1.519946,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/semantic_diff/graph_degree_ood.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00021000002743676305, ""failing_tests"": [], ""error_types"": []}]",,94.0,1.519946,,,1.0,,
role_decomposed,graph_degree_ood,graph,unknown,H,undirected;ood_shift,1,ood,1.0,2,8.0,164.0,3.115093,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/role_decomposed/graph_degree_ood.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0017791250138543546, ""failing_tests"": [], ""error_types"": []}]",,164.0,3.115093,,,,1.0,
simulation_trace,graph_degree_ood,graph,unknown,H,undirected;ood_shift,1,ood,1.0,2,7.0,70.0,1.226276,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/simulation_trace/graph_degree_ood.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0003797499812208116, ""failing_tests"": [], ""error_types"": []}]",,70.0,1.226276,,,,,1.0
direct_baseline,dp_fib,dp,unknown,S,base_case,1,train,1.0,2,4.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/direct_baseline/dp_fib.json,,0.0,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0007378329755738378, ""failing_tests"": [], ""error_types"": []}]",,,,,,,,
contract_first,dp_fib,dp,unknown,S,base_case,1,train,1.0,2,7.0,144.0,2.248186,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/contract_first/dp_fib.json,,0.25,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0003533340059220791, ""failing_tests"": [], ""error_types"": []}]",3.0,144.0,2.248186,,,,,
pattern_skeleton,dp_fib,dp,unknown,S,base_case,1,train,1.0,2,8.0,169.0,3.617046,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/pattern_skeleton/dp_fib.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00023016601335257292, ""failing_tests"": [], ""error_types"": []}]",,169.0,3.617046,0.0,,,,
failure_mode_first,dp_fib,dp,unknown,S,base_case,1,train,1.0,2,7.0,125.0,2.052063,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/failure_mode_first/dp_fib.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0001081250375136733, ""failing_tests"": [], ""error_types"": []}]",,125.0,2.052063,,,,,
multi_view,dp_fib,dp,unknown,S,base_case,1,train,1.0,2,7.0,110.0,4.274395,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/multi_view/dp_fib.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 5.120900459587574e-05, ""failing_tests"": [], ""error_types"": []}]",,110.0,4.274395,,1.0,,,
semantic_diff,dp_fib,dp,unknown,S,base_case,1,train,1.0,2,7.0,111.0,1.806837,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/semantic_diff/dp_fib.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00026187498588114977, ""failing_tests"": [], ""error_types"": []}]",,111.0,1.806837,,,1.0,,
role_decomposed,dp_fib,dp,unknown,S,base_case,1,train,1.0,2,8.0,162.0,2.967562,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/role_decomposed/dp_fib.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00032362499041482806, ""failing_tests"": [], ""error_types"": []}]",,162.0,2.967562,,,,1.0,
simulation_trace,dp_fib,dp,unknown,S,base_case,1,train,1.0,2,7.0,34.0,0.938155,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/simulation_trace/dp_fib.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0003566660452634096, ""failing_tests"": [], ""error_types"": []}]",,34.0,0.938155,,,,,1.0
direct_baseline,dp_fib_test,dp,unknown,S,base_case;edge_case,1,test,1.0,2,4.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/direct_baseline/dp_fib_test.json,,0.0,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0002810829901136458, ""failing_tests"": [], ""error_types"": []}]",,,,,,,,
contract_first,dp_fib_test,dp,unknown,S,base_case;edge_case,1,test,1.0,2,7.0,144.0,2.248186,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/contract_first/dp_fib_test.json,,0.25,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0002593340468592942, ""failing_tests"": [], ""error_types"": []}]",3.0,144.0,2.248186,,,,,
pattern_skeleton,dp_fib_test,dp,unknown,S,base_case;edge_case,1,test,1.0,2,8.0,169.0,3.617046,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/pattern_skeleton/dp_fib_test.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0002518750261515379, ""failing_tests"": [], ""error_types"": []}]",,169.0,3.617046,0.0,,,,
failure_mode_first,dp_fib_test,dp,unknown,S,base_case;edge_case,1,test,1.0,2,7.0,125.0,2.052063,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/failure_mode_first/dp_fib_test.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0001930419821292162, ""failing_tests"": [], ""error_types"": []}]",,125.0,2.052063,,,,,
multi_view,dp_fib_test,dp,unknown,S,base_case;edge_case,1,test,1.0,2,7.0,110.0,4.274395,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/multi_view/dp_fib_test.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0001729169744066894, ""failing_tests"": [], ""error_types"": []}]",,110.0,4.274395,,1.0,,,
