worker_id,skill_vector,past_tasks_count,past_wins,domain_tags
legacy_worker_001628,0.490;-0.718;0.820;0.231;-0.075;-0.490;0.420;0.231,1,0,
legacy_worker_001629,0.341;-0.788;-0.176;0.075;0.169;-0.255;-0.576;0.004,1,0,
legacy_worker_001630,0.592;0.443;-0.804;0.388;0.529;-0.239;0.835;-0.663,1,0,
legacy_worker_001631,0.294;0.318;-0.420;-0.004;-0.498;0.192;-0.082;0.239,1,0,
legacy_worker_001632,-0.216;0.404;0.624;0.827;-0.937;0.624;0.529;-0.082,1,0,
legacy_worker_001633,-0.608;0.122;-0.678;0.145;-0.545;0.796;0.208;-0.741,1,0,
legacy_worker_001634,0.325;0.882;0.961;-0.984;-0.882;-0.184;0.867;-0.325,1,0,
legacy_worker_001635,-0.075;1.000;0.388;0.106;-0.129;-0.843;0.663;-0.867,1,0,
legacy_worker_001636,-0.098;-0.945;0.067;0.373;0.945;-0.012;0.153;0.851,1,0,
legacy_worker_001637,0.035;0.106;0.475;-0.796;0.937;-1.000;0.655;-0.843,1,0,
legacy_worker_001638,0.914;0.420;-0.059;0.004;0.224;0.098;0.035;-0.420,1,0,
legacy_worker_001639,-0.035;0.027;-0.914;0.890;0.969;-0.827;0.843;0.804,1,0,
legacy_worker_001640,-0.835;0.490;-0.451;-0.961;-0.451;-0.357;0.012;0.435,1,0,
legacy_worker_001641,-0.482;0.435;-0.631;-0.231;-0.396;-0.208;-0.067;-0.537,1,0,
legacy_worker_001642,-0.749;-0.286;0.843;0.333;-0.718;0.106;-0.373;0.239,1,0,
legacy_worker_001643,-0.788;-0.169;-0.561;0.639;0.020;0.333;0.773;0.608,1,0,
legacy_worker_001644,0.851;-0.192;-0.482;-0.725;-0.561;-0.255;-0.082;-0.616,1,0,
legacy_worker_001645,0.600;0.773;-0.278;0.106;0.035;0.035;-0.075;0.098,1,0,
legacy_worker_001646,0.984;-0.380;-0.553;0.678;0.843;0.373;-0.647;-0.686,1,0,
legacy_worker_001647,0.867;0.796;-0.592;-0.075;-0.122;-0.459;-0.553;-0.561,1,0,
legacy_worker_001648,-0.890;-0.443;0.114;0.859;1.000;1.000;-0.247;-0.765,1,0,
legacy_worker_001649,-0.459;0.600;-0.027;0.529;0.027;0.741;0.694;-0.231,1,0,
legacy_worker_001650,-0.867;-0.475;0.851;-0.349;0.333;-0.820;-0.529;-0.412,1,0,
legacy_worker_001651,0.741;-0.302;-0.106;-0.686;1.000;-0.365;0.224;0.090,1,0,
legacy_worker_001652,-0.412;0.678;-0.631;-0.027;-0.961;0.671;-0.961;-0.569,1,0,
legacy_worker_001653,0.529;-0.059;0.835;0.137;0.435;-0.851;0.129;-0.059,1,0,
legacy_worker_001654,-0.976;-0.169;-0.529;1.000;-0.867;0.757;-0.576;0.020,1,0,
legacy_worker_001655,-0.443;0.412;0.694;0.451;0.161;0.553;-0.122;-0.459,1,0,
legacy_worker_001656,0.310;-0.906;-0.867;0.561;0.875;-0.945;0.310;0.976,1,0,
legacy_worker_001657,-0.278;0.082;0.678;-0.263;-0.749;0.443;0.043;-0.569,1,0,
legacy_worker_001658,-0.278;0.043;0.592;-0.561;0.710;-0.388;0.537;0.655,1,0,
legacy_worker_001659,0.545;0.827;0.812;-0.780;-0.859;-0.490;0.498;-0.929,1,0,
legacy_worker_001660,0.482;0.671;-0.592;0.655;-0.325;0.976;0.545;-0.718,1,0,
legacy_worker_001661,-0.427;-0.757;-0.082;-0.294;0.020;0.663;0.467;0.278,1,0,
legacy_worker_001662,-0.004;-0.067;0.671;-0.153;-0.435;0.420;-0.459;-0.765,1,0,
legacy_worker_001663,-0.961;0.090;-0.278;-0.906;-0.286;-0.302;-0.757;0.467,1,0,
legacy_worker_001664,-0.969;-0.953;-0.443;-0.365;-0.561;0.592;0.255;-0.106,1,0,
legacy_worker_001665,0.647;-0.498;-0.984;-0.741;-0.435;-0.192;-0.404;-0.725,1,0,
legacy_worker_001666,-0.216;-0.600;-0.576;-0.145;-0.004;0.208;0.106;-0.082,1,0,
legacy_worker_001667,-0.529;-0.820;0.412;-0.631;0.341;0.545;-0.961;-0.561,1,0,
legacy_worker_001668,-0.937;0.553;-0.200;0.686;-0.082;0.976;0.176;-0.710,1,0,
legacy_worker_001669,0.788;0.200;0.796;-0.271;-0.922;0.035;0.686;0.569,1,0,
legacy_worker_001670,0.231;0.027;-0.216;-0.161;0.161;-0.820;0.867;0.639,1,0,
legacy_worker_001671,-0.843;-0.710;0.804;0.067;-0.224;0.035;-0.082;0.976,1,0,
legacy_worker_001672,-0.937;-0.992;-0.255;0.788;-0.278;0.835;0.867;-0.365,1,0,
legacy_worker_001673,0.976;0.576;0.161;0.984;-1.000;-0.098;0.012;-0.804,1,0,
legacy_worker_001674,-0.624;0.263;-0.184;-0.176;0.184;0.443;-0.059;1.000,1,0,
legacy_worker_001675,0.506;0.545;-0.663;-0.522;0.114;0.027;-0.435;-0.749,1,0,
legacy_worker_001676,0.702;0.678;-0.176;-0.655;0.365;0.216;0.027;-0.286,1,0,
legacy_worker_001677,-0.529;0.733;-0.773;0.122;-0.984;-0.624;-0.992;0.600,1,0,
legacy_worker_001678,-0.757;-0.725;-0.859;-0.969;0.875;-0.027;0.490;-0.655,1,0,
legacy_worker_001679,-0.427;-0.984;-0.043;-0.741;-0.890;0.114;0.671;0.106,1,0,
legacy_worker_001680,0.969;0.388;0.114;-0.129;0.953;-0.953;-0.412;0.804,1,0,
legacy_worker_001681,0.694;0.349;0.537;-0.396;0.004;-0.804;-0.004;0.216,1,0,
legacy_worker_001682,0.067;0.067;0.780;-0.741;-0.969;0.443;0.153;0.537,1,0,
legacy_worker_001683,-0.773;-0.239;0.859;-0.780;-0.804;0.365;-0.976;-0.757,1,0,
legacy_worker_001684,-0.161;-0.263;-0.678;0.584;-0.890;-0.396;1.000;0.357,1,0,
legacy_worker_001685,0.914;-0.027;0.678;0.412;-0.757;-0.812;-0.098;0.239,1,0,
legacy_worker_001686,-0.663;-0.255;0.106;-0.318;0.122;0.294;-0.051;-0.278,1,0,
legacy_worker_001687,0.498;0.255;-0.655;0.922;-0.302;-0.490;0.686;-0.992,1,0,
legacy_worker_001688,-1.000;-0.522;0.443;-0.035;0.341;0.992;0.020;0.718,1,0,
legacy_worker_001689,-0.788;0.443;-0.380;-0.859;0.922;0.718;-0.773;-0.247,1,0,
legacy_worker_001690,0.639;-0.318;0.200;-0.655;-0.224;-0.451;0.114;0.741,1,0,
legacy_worker_001691,-0.882;0.302;-0.545;0.271;0.075;0.929;0.498;-0.161,1,0,
legacy_worker_001692,-0.961;-0.451;0.953;0.247;-0.075;0.859;0.475;0.820,1,0,
susmitharajan,-0.851;0.075;0.906;0.804;0.435;0.835;0.443;-0.741,1,1,
legacy_worker_001693,0.412;-0.161;-0.867;0.482;-0.106;0.600;0.757;-0.467,1,0,
legacy_worker_001694,0.506;-0.200;-0.812;-0.153;-0.051;0.043;0.992;0.780,1,0,
legacy_worker_001695,0.310;-0.184;-0.780;-0.514;0.176;-0.263;-0.984;-0.129,1,0,
legacy_worker_001696,0.851;0.780;-0.506;-0.718;-0.035;0.145;0.388;0.522,1,0,
legacy_worker_001697,0.459;0.365;-0.224;-0.239;-0.624;0.145;-0.004;0.780,1,0,
legacy_worker_001698,0.506;0.749;-0.153;-0.851;0.976;0.624;-0.961;0.247,1,0,
legacy_worker_001699,-0.843;0.686;0.710;0.184;0.435;0.718;-0.953;-0.553,1,0,
legacy_worker_001700,-0.310;-0.765;-0.545;-0.592;-0.906;-0.639;0.804;0.890,1,0,
legacy_worker_001701,-0.804;0.733;0.271;0.686;0.835;0.302;-0.161;0.404,1,0,
legacy_worker_001702,0.898;0.090;-0.718;-0.490;-0.906;0.576;0.718;0.725,1,0,
legacy_worker_001703,-0.647;-0.608;-0.616;0.576;0.420;-0.349;-0.961;0.373,1,0,
legacy_worker_001704,0.043;0.678;-0.373;0.224;-0.090;-0.145;0.192;-0.325,1,0,
legacy_worker_001705,-0.420;-0.890;0.051;-0.835;0.020;-0.529;-0.788;-0.655,1,0,
legacy_worker_001706,0.655;-0.922;0.184;0.788;0.004;-0.522;0.184;-0.812,1,0,
legacy_worker_001707,-0.098;0.153;0.137;0.937;0.616;-0.388;-0.224;0.678,1,0,
legacy_worker_001708,-0.451;-0.325;-0.914;0.443;-0.482;-0.686;0.365;-0.184,1,0,
legacy_worker_001709,0.380;-0.184;-0.561;0.725;-0.820;0.247;-0.953;0.529,1,0,
legacy_worker_001710,-0.184;-0.137;0.749;0.043;0.027;-0.953;0.584;0.937,1,0,
legacy_worker_001711,0.843;-0.639;-0.106;-0.490;0.404;0.451;0.043;0.733,1,0,
legacy_worker_001712,-0.169;0.184;0.545;0.937;-0.584;-0.569;-0.984;-0.639,1,0,
legacy_worker_001713,-0.012;-0.678;0.592;0.788;-0.475;0.153;0.145;0.192,1,0,
legacy_worker_001714,-0.922;0.851;-0.098;-0.537;-0.576;0.263;0.357;-0.294,1,0,
legacy_worker_001715,0.882;0.600;-0.608;0.859;0.294;-0.694;-0.333;0.835,1,0,
legacy_worker_001716,1.000;0.639;0.294;0.937;0.506;0.349;0.553;-0.475,1,0,
legacy_worker_001717,0.475;0.576;-0.059;0.059;-0.804;0.906;-0.208;-0.122,1,0,
legacy_worker_001718,-0.192;0.255;-0.388;0.122;0.388;-0.443;0.882;-0.984,1,0,
legacy_worker_001719,-0.333;0.286;0.333;0.506;0.451;0.396;0.553;0.773,1,0,
legacy_worker_001720,-0.192;0.780;-0.757;0.608;0.498;0.122;-0.537;-0.239,1,0,
legacy_worker_001721,-0.631;-0.529;0.898;0.200;-0.733;0.302;-0.059;-0.953,1,0,
legacy_worker_001722,0.780;-0.396;0.404;-0.529;-0.647;0.443;0.545;-0.741,1,0,
legacy_worker_001723,0.294;0.475;0.090;0.467;-0.553;0.451;-0.725;-0.325,1,0,
legacy_worker_001724,-0.075;-0.545;0.043;0.702;0.051;-0.349;-1.000;-0.200,1,0,
legacy_worker_001725,0.082;-0.961;-0.490;-0.145;0.020;-0.906;0.733;-0.922,1,0,
legacy_worker_001726,-0.929;0.090;0.537;0.020;0.161;-0.906;-0.263;0.600,1,0,
legacy_worker_001727,0.710;-0.922;0.129;-0.388;-0.514;-0.718;0.176;-0.537,1,0,
dileepa,1.000;0.004;0.961;0.325;-0.835;0.153;0.349;0.027,7,4,
legacy_worker_001728,0.671;-0.020;-0.843;-0.686;0.867;0.059;-0.827;-0.647,1,0,
legacy_worker_001729,0.247;-0.310;-0.584;0.106;-0.694;-0.984;0.671;-0.475,1,0,
legacy_worker_001730,-0.114;0.984;-0.310;-0.247;0.263;0.310;-0.239;-0.922,1,0,
legacy_worker_001731,0.631;0.773;0.051;-0.718;-0.569;0.098;-0.835;-0.286,1,0,
legacy_worker_001732,0.827;0.098;-0.631;-0.349;0.482;0.592;-0.733;0.765,1,0,
legacy_worker_001733,0.082;0.027;0.027;0.522;0.027;-0.725;-0.302;-0.106,1,0,
legacy_worker_001734,-0.420;0.475;0.914;0.278;0.757;-0.655;-0.129;0.945,1,0,
legacy_worker_001735,0.286;-0.749;0.263;-0.090;0.451;-0.443;-0.498;-0.420,1,0,
legacy_worker_001736,-0.898;-0.341;0.443;-0.106;-0.914;-0.216;-0.263;0.035,1,0,
legacy_worker_001737,0.200;0.129;0.129;-0.749;-0.255;-0.953;0.655;-0.804,1,0,
legacy_worker_001738,-0.953;-0.294;-0.012;0.027;0.702;0.529;-0.090;0.075,1,0,
legacy_worker_001739,0.349;0.106;0.522;0.851;0.702;0.804;-0.192;0.765,1,0,
legacy_worker_001740,0.341;-0.733;0.812;-0.569;-0.482;-0.098;-0.976;0.608,1,0,
legacy_worker_001741,-0.388;0.506;0.184;-0.396;0.937;-0.318;0.859;0.945,1,0,
legacy_worker_001742,-0.239;0.953;0.631;0.451;-0.780;-0.663;0.490;-0.522,1,0,
legacy_worker_001743,0.694;0.310;0.733;-0.278;-0.333;0.114;-0.655;-0.035,1,0,
legacy_worker_001744,0.114;0.875;0.498;0.545;-0.851;0.239;-0.396;0.153,1,0,
legacy_worker_001745,0.788;-0.325;-0.529;0.616;-0.051;-0.271;-0.937;0.161,1,0,
legacy_worker_001746,0.976;0.702;0.122;0.467;-0.176;0.396;0.804;0.875,1,0,
legacy_worker_001747,0.592;0.098;-0.898;-0.522;-0.349;-0.514;0.914;0.537,1,0,
legacy_worker_001748,0.765;-0.506;0.498;-0.357;0.655;0.459;0.796;-0.020,1,0,
legacy_worker_001749,-0.216;-0.608;-0.200;0.184;0.224;-0.153;-0.608;-0.357,1,0,
legacy_worker_001750,-0.427;-0.702;0.451;-0.294;0.655;1.000;0.475;0.333,1,0,
legacy_worker_001751,-0.318;-0.671;-0.067;-0.388;-0.098;-0.145;0.208;0.373,1,0,
legacy_worker_001752,-0.075;-0.012;-0.522;0.725;0.576;0.773;0.067;0.608,1,0,
legacy_worker_001753,0.435;0.365;-0.694;0.655;-0.506;-0.914;-0.255;0.114,1,0,
legacy_worker_001754,0.239;0.325;-0.153;-0.906;0.200;0.396;0.545;0.286,1,0,
legacy_worker_001755,-0.796;-0.686;0.882;0.804;0.584;0.012;0.294;0.529,1,0,
legacy_worker_001756,0.278;-0.302;-0.514;0.514;0.067;-0.451;0.600;-0.027,1,0,
legacy_worker_001757,-0.365;0.820;0.820;0.310;-0.286;0.137;0.482;0.271,1,0,
legacy_worker_001758,-0.827;-0.922;0.176;-0.349;-0.820;0.286;0.569;-0.694,1,0,
legacy_worker_001759,0.976;-0.922;0.561;0.145;0.702;-0.051;0.992;-0.349,1,0,
legacy_worker_001760,-0.953;-0.506;0.380;-0.200;-0.184;-0.302;-0.231;-0.718,1,0,
legacy_worker_001761,0.239;-0.035;-0.176;-0.098;-0.710;-0.051;-0.631;0.427,1,0,
legacy_worker_001762,-0.945;0.796;0.357;-0.035;0.537;-0.906;-0.200;0.318,1,0,
legacy_worker_001763,-0.302;-0.161;-0.906;0.718;0.922;0.412;0.106;-0.027,1,0,
legacy_worker_001764,-0.600;-1.000;0.349;-0.890;-0.569;0.529;-0.325;-0.584,1,0,
legacy_worker_001765,0.631;0.271;-0.765;0.631;-0.678;-0.529;-0.553;-0.043,1,0,
legacy_worker_001766,0.741;0.725;0.467;-0.239;0.137;-0.012;0.004;-0.247,1,0,
legacy_worker_001767,0.898;-0.192;0.349;-0.663;-0.467;0.835;0.490;0.231,1,0,
legacy_worker_001768,-0.153;-0.090;0.710;-0.271;-0.153;0.584;-0.420;-0.208,1,0,
GA397389,-0.624;-0.914;-0.302;-0.796;-0.663;0.318;-0.710;-0.506,1,0,
legacy_worker_001769,0.882;0.773;-0.914;-0.129;-0.553;-0.137;0.231;0.475,1,0,
legacy_worker_001770,0.608;0.961;0.137;-0.271;0.482;-0.208;-0.522;-0.804,1,0,
legacy_worker_001771,-0.412;-0.937;0.286;-0.867;-0.043;0.545;0.184;0.788,1,0,
legacy_worker_001772,0.153;0.906;-0.247;0.224;-0.631;-0.255;0.200;-0.906,1,0,
legacy_worker_001773,-0.082;-0.937;-0.435;-0.176;0.302;-0.600;-0.239;-0.114,1,0,
legacy_worker_001774,-0.969;-0.208;0.443;-0.663;-0.412;0.867;0.286;0.969,1,0,
legacy_worker_001775,-0.067;0.961;-0.239;-0.914;-0.765;-0.490;0.004;-0.898,1,0,
legacy_worker_001776,0.678;-0.702;-0.914;0.412;0.443;0.929;-0.137;-0.443,1,0,
legacy_worker_001777,0.945;-0.247;0.137;-0.796;0.490;0.859;-0.271;-0.804,1,0,
legacy_worker_001778,0.122;-0.812;-0.294;0.514;0.616;-0.278;0.208;-0.780,1,0,
legacy_worker_001779,-0.122;0.882;0.247;0.090;-0.027;-0.286;0.882;0.200,1,0,
legacy_worker_001780,-0.937;-0.984;0.106;-0.749;-0.922;-0.004;-0.396;0.780,1,0,
legacy_worker_001781,-0.725;-0.584;-0.663;-0.890;0.929;0.992;0.012;-0.310,1,0,
legacy_worker_001782,0.984;-0.263;0.718;-0.161;0.035;-0.600;0.953;0.773,1,0,
M_CC,-0.749;-0.882;-0.898;-0.827;0.773;-0.592;-0.678;0.404,15,15,
legacy_worker_001783,-0.075;-0.592;0.153;-0.624;0.325;0.075;0.835;0.035,1,0,
legacy_worker_001784,0.976;0.184;0.780;0.765;-0.498;-0.247;-0.075;-0.592,1,0,
legacy_worker_001785,-0.255;0.082;0.192;0.027;-0.631;-0.208;-0.184;0.271,1,0,
legacy_worker_001786,-0.184;-0.639;-0.506;-0.569;-0.584;-0.302;0.224;-0.851,1,0,
legacy_worker_001787,-0.145;-0.200;0.467;-0.686;0.475;0.169;0.169;-0.514,1,0,
legacy_worker_001788,0.020;-0.733;0.349;-0.553;0.624;-0.631;-0.773;0.882,1,0,
legacy_worker_001789,-0.129;-0.671;-0.153;-0.161;0.365;-0.357;0.725;0.733,1,0,
legacy_worker_001790,0.984;0.137;0.757;0.584;-0.820;0.341;-0.318;0.475,1,0,
legacy_worker_001791,0.224;0.969;-0.898;-0.906;0.027;-0.976;-0.404;0.082,1,0,
legacy_worker_001792,0.325;0.655;0.051;-0.027;-0.522;0.184;0.624;0.569,1,0,
legacy_worker_001793,0.506;0.310;0.686;0.498;0.380;0.953;0.427;-0.475,1,0,
legacy_worker_001794,-1.000;0.827;0.835;0.482;0.396;0.122;-0.945;0.702,1,0,
legacy_worker_001795,-0.302;-0.122;-0.427;-0.271;-0.247;0.490;-0.569;0.318,1,0,
legacy_worker_001796,-0.380;0.961;-0.467;-0.427;-0.357;0.239;-0.059;-0.796,1,0,
legacy_worker_001797,0.490;0.380;0.835;-0.067;-0.231;-0.718;0.702;-0.318,1,0,
legacy_worker_001798,0.733;-0.067;-0.333;0.176;0.090;-0.396;0.482;0.059,1,0,
legacy_worker_001799,0.098;0.255;0.984;0.827;0.427;-0.710;0.655;-0.239,1,0,
legacy_worker_001800,-0.914;-0.043;0.624;-0.733;0.796;0.694;-0.875;0.153,1,0,
legacy_worker_001801,-0.867;0.278;0.537;-0.278;0.208;0.114;-0.749;-0.129,1,0,
legacy_worker_001802,-0.529;0.561;0.694;-0.106;0.184;-0.145;0.020;0.843,1,1,
legacy_worker_001803,0.192;-0.561;-0.224;-0.318;-0.294;-0.051;0.137;-0.561,1,0,
legacy_worker_001804,0.827;-0.922;0.192;-0.373;-0.192;0.137;0.451;0.702,1,0,
legacy_worker_001805,0.098;0.655;-0.718;0.820;-0.843;-0.302;0.075;0.867,1,0,
legacy_worker_001806,-0.882;0.043;0.020;-0.365;-0.906;-0.616;-0.843;-0.443,1,0,
legacy_worker_001807,0.537;0.482;0.922;0.294;0.859;-0.357;0.325;-0.059,1,0,
legacy_worker_001808,-0.576;-0.569;0.514;0.137;0.929;0.976;0.624;-0.129,1,0,
legacy_worker_001809,0.639;0.976;0.780;-0.961;0.875;-0.733;-0.114;-0.773,1,0,
legacy_worker_001810,0.906;0.725;-0.733;0.208;-0.169;-0.349;-0.333;-0.937,1,0,
legacy_worker_001811,-0.929;-0.757;0.263;-0.263;0.757;-0.882;0.749;-0.976,1,0,
legacy_worker_001812,-0.082;-0.827;0.247;0.569;-0.224;-0.576;-0.129;0.169,1,0,
legacy_worker_001813,0.859;-0.757;-0.725;0.184;-0.592;-0.310;0.639;-0.333,1,0,
legacy_worker_001814,-0.333;0.208;-0.145;0.263;0.569;-0.984;0.851;0.561,1,0,
legacy_worker_001815,-0.098;0.545;0.098;-0.271;-0.098;0.608;-0.482;-0.090,1,0,
legacy_worker_001816,0.859;0.694;0.725;0.427;-0.365;0.624;0.741;0.184,1,0,
legacy_worker_001817,-0.114;-0.451;0.859;0.451;0.459;0.333;-0.584;0.898,1,0,
legacy_worker_001818,0.624;0.812;-0.859;0.757;-0.733;0.310;0.294;0.639,1,0,
legacy_worker_001819,0.953;0.263;0.796;-0.451;-0.098;-0.169;-0.333;0.161,1,0,
legacy_worker_001820,-0.451;0.945;-0.310;0.247;0.976;-0.671;0.059;0.302,1,0,
legacy_worker_001821,-0.169;-0.678;-0.420;0.286;-0.663;0.067;0.600;0.608,1,0,
legacy_worker_001822,0.686;0.098;0.647;-0.286;-0.396;0.631;0.420;-0.576,1,0,
legacy_worker_001823,-0.098;0.584;-0.467;0.357;-0.576;0.624;-0.757;-0.396,1,0,
legacy_worker_001824,-0.082;0.976;-0.929;0.953;-0.843;-0.114;0.616;-0.349,1,0,
legacy_worker_001825,0.435;0.467;0.420;0.890;-0.937;-0.843;-0.333;0.216,1,0,
legacy_worker_001826,0.482;-0.396;-0.388;0.443;-0.749;-1.000;-0.161;-0.208,1,0,
legacy_worker_001827,0.702;0.922;0.835;-0.145;0.663;-0.827;0.694;0.075,1,0,
legacy_worker_001828,-0.875;-0.475;-0.294;-0.890;0.812;0.176;-0.992;-0.043,1,0,
legacy_worker_001829,-0.773;0.506;0.569;0.482;0.749;-0.749;0.984;0.584,1,0,
legacy_worker_001830,0.208;-0.020;0.835;-0.176;-0.600;0.976;-0.255;0.427,1,0,
legacy_worker_001831,0.647;0.757;0.937;0.639;0.098;0.239;-0.545;-0.318,1,0,
legacy_worker_001832,-0.216;0.200;0.012;-0.467;0.694;0.553;0.765;0.882,1,0,
legacy_worker_001833,-1.000;0.671;-0.467;-0.357;-0.796;-0.075;0.851;0.090,1,0,
legacy_worker_001834,0.176;-0.835;0.380;-0.482;-0.804;-0.796;0.192;0.318,1,0,
legacy_worker_001835,-0.325;-0.851;0.051;-0.059;-0.537;0.561;-0.294;-0.647,1,0,
nqv2018,-0.137;-0.192;-0.976;0.678;0.694;-0.804;-0.780;0.835,2,1,
legacy_worker_001836,0.827;-0.451;-0.647;0.804;-0.020;0.153;-0.804;0.027,1,0,
legacy_worker_001837,0.294;0.733;-0.435;-0.435;0.820;-0.325;0.812;-0.020,1,0,
legacy_worker_001838,0.137;0.859;0.184;0.647;0.984;0.961;-0.451;-0.247,1,0,
legacy_worker_001839,0.318;0.294;-0.514;-0.388;-0.773;-0.106;0.553;0.216,1,0,
legacy_worker_001840,-0.678;0.357;0.443;-0.820;-0.694;0.412;-0.922;0.961,1,0,
legacy_worker_001841,-0.490;0.106;-0.255;0.224;-0.678;-0.263;-0.827;-0.929,1,0,
legacy_worker_001842,-0.796;0.694;-0.004;-0.396;0.239;-0.333;-0.239;-0.576,1,0,
legacy_worker_001843,-0.796;-0.937;-0.467;-0.678;0.851;-0.396;0.208;0.169,1,0,
legacy_worker_001844,0.059;-0.027;-0.467;0.718;-0.843;-0.475;0.741;-0.004,1,0,
legacy_worker_001845,0.059;-0.208;0.012;0.929;0.176;0.302;-0.522;0.702,1,0,
legacy_worker_001846,-0.357;-0.459;0.482;0.875;0.671;0.129;-0.914;0.906,1,0,
legacy_worker_001847,-0.357;0.608;-0.192;-0.624;-0.129;-0.796;-0.820;-0.396,1,0,
legacy_worker_001848,-0.176;-0.318;-0.914;-0.239;0.224;0.631;-0.937;0.686,1,0,
legacy_worker_001849,-0.929;-0.012;-0.208;-0.992;0.263;0.741;-0.992;0.859,1,0,
legacy_worker_001850,-0.271;0.145;-0.098;-0.216;0.576;0.812;0.890;-0.365,1,0,
legacy_worker_001851,0.341;0.945;-0.286;0.710;0.529;-0.114;0.757;-0.176,1,0,
legacy_worker_001852,0.388;-0.020;0.843;0.427;0.161;0.569;0.090;-0.725,1,0,
legacy_worker_001853,0.671;-0.984;0.294;0.420;-0.153;0.796;0.725;0.718,1,0,
legacy_worker_001854,-0.153;-0.082;0.216;-0.835;0.671;-0.490;-0.318;0.992,1,0,
legacy_worker_001855,-0.522;-0.435;-0.812;0.741;-0.475;0.553;0.765;-0.341,1,0,
legacy_worker_001856,0.247;-0.859;-0.294;-0.725;-0.184;0.514;-0.671;0.671,1,0,
legacy_worker_001857,-0.561;-0.294;-0.592;0.584;0.302;0.271;-0.341;0.506,1,0,
legacy_worker_001858,-0.027;-0.553;0.396;0.867;0.467;-0.937;-0.898;-0.906,1,0,
legacy_worker_001859,0.757;-0.678;-0.467;0.145;0.984;0.412;-0.718;-0.459,1,0,
legacy_worker_001860,0.412;-0.200;-0.451;0.678;1.000;0.498;0.796;0.506,1,0,
legacy_worker_001861,0.506;-0.020;-0.231;0.082;-0.388;0.443;-0.929;-0.584,1,0,
legacy_worker_001862,-0.208;0.867;0.992;-0.537;-0.545;0.404;-0.859;0.961,1,0,
legacy_worker_001863,-0.169;0.922;-0.475;-0.898;-0.137;-0.851;0.396;-0.239,1,0,
legacy_worker_001864,-0.310;-0.827;0.475;-0.310;0.678;-0.569;0.176;-0.506,1,0,
legacy_worker_001865,0.059;0.710;0.788;0.835;0.663;0.365;-0.184;0.231,1,0,
legacy_worker_001866,-0.435;0.255;0.420;-0.992;-0.663;-0.231;-0.608;-0.592,1,0,
legacy_worker_001867,0.561;0.075;-0.067;-0.349;0.475;-0.239;0.655;-0.553,1,0,
legacy_worker_001868,-0.325;0.969;-0.427;-0.208;-0.176;0.396;-0.545;0.098,1,0,
legacy_worker_001869,-0.686;-0.663;-0.686;-0.239;0.420;-0.678;0.812;-0.718,1,0,
legacy_worker_001870,-0.271;0.812;0.106;-0.616;0.404;-0.937;0.969;-0.012,1,0,
legacy_worker_001871,0.561;0.106;0.820;-0.310;0.075;0.616;-0.239;0.663,1,0,
legacy_worker_001872,-0.216;0.867;-0.694;0.537;-0.686;0.725;0.906;-0.922,1,0,
legacy_worker_001873,0.718;-0.459;0.451;0.608;-0.067;0.631;0.624;0.906,1,0,
legacy_worker_001874,-0.012;-0.639;0.263;-0.059;0.576;-0.137;0.035;-0.600,1,0,
legacy_worker_001875,-0.812;-0.388;-0.961;-0.671;-0.867;0.271;-0.365;-0.804,1,0,
legacy_worker_001876,-0.231;0.843;-0.459;-0.357;0.443;0.129;-0.639;0.859,1,0,
legacy_worker_001877,-0.035;0.082;-0.090;-0.710;0.820;-0.820;0.945;0.851,1,0,
legacy_worker_001878,-0.043;-0.420;-0.514;0.271;-0.090;0.757;0.639;0.733,1,0,
legacy_worker_001879,-0.184;0.380;0.725;-0.820;0.851;-0.310;0.365;0.859,1,0,
legacy_worker_001880,-0.333;0.482;-0.467;-0.820;-0.686;0.443;0.231;-0.569,1,0,
legacy_worker_001881,0.733;-0.592;-0.561;-0.035;0.114;-0.678;-0.349;0.608,1,0,
legacy_worker_001882,-0.004;0.373;0.812;-0.184;0.749;0.592;-0.012;-0.176,1,0,
legacy_worker_001883,-0.302;-0.851;-0.129;0.106;-0.569;0.412;0.553;-0.514,1,0,
legacy_worker_001884,-0.459;-0.200;-1.000;-0.608;0.137;0.522;0.882;0.529,1,0,
legacy_worker_001885,-0.027;0.678;-0.804;0.773;0.153;0.325;-0.584;-0.286,1,0,
legacy_worker_001886,0.961;0.098;-0.451;0.686;-0.114;-0.749;0.247;0.984,1,0,
legacy_worker_001887,-0.490;0.459;-0.969;-0.553;0.224;0.208;-0.804;-0.608,1,0,
legacy_worker_001888,0.820;-0.647;-0.851;-0.773;0.294;-0.435;0.922;0.271,1,0,
legacy_worker_001889,-0.349;0.294;-0.349;-0.773;-0.443;0.373;0.584;0.537,1,0,
legacy_worker_001890,-0.835;0.788;0.192;0.890;-0.796;0.043;0.537;-1.000,1,0,
legacy_worker_001891,-0.961;-0.671;0.506;-0.639;0.255;-0.592;0.341;-0.875,1,0,
legacy_worker_001892,0.616;-0.341;-0.310;0.482;0.482;0.263;-0.153;0.545,1,0,
legacy_worker_001893,0.561;-1.000;-0.325;0.122;-0.145;0.286;0.082;-0.020,1,0,
legacy_worker_001894,0.804;0.498;-0.302;0.176;0.749;0.506;-0.373;-0.475,1,0,
legacy_worker_001895,0.435;-0.090;-0.278;-0.200;-0.490;0.482;0.490;-0.051,1,0,
legacy_worker_001896,-0.176;-0.961;0.600;0.537;-0.584;0.529;0.624;-0.616,1,0,
