worker_id,task_id,registered,submitted,scored,score,rank,timestamp
legacy_worker_002332,64fb1a44-804d-4187-b983-f528b564e7ce,1,1,1,95.0,6,2025-07-15 11:29:37+00:00
legacy_worker_002333,64fb1a44-804d-4187-b983-f528b564e7ce,1,1,1,94.0,7,2025-07-15 12:29:37+00:00
legacy_worker_002334,64fb1a44-804d-4187-b983-f528b564e7ce,1,1,1,93.0,8,2025-07-15 13:29:37+00:00
legacy_worker_002335,64fb1a44-804d-4187-b983-f528b564e7ce,1,1,1,92.0,9,2025-07-15 14:29:37+00:00
legacy_worker_002336,64fb1a44-804d-4187-b983-f528b564e7ce,1,1,1,91.0,10,2025-07-15 15:29:37+00:00
legacy_worker_002337,64fb1a44-804d-4187-b983-f528b564e7ce,1,1,1,90.0,11,2025-07-15 16:29:37+00:00
legacy_worker_002338,64fb1a44-804d-4187-b983-f528b564e7ce,1,1,1,89.0,12,2025-07-15 17:29:37+00:00
legacy_worker_002339,64fb1a44-804d-4187-b983-f528b564e7ce,1,1,1,88.0,13,2025-07-15 18:29:37+00:00
legacy_worker_002340,64fb1a44-804d-4187-b983-f528b564e7ce,1,0,0,0.0,0,2025-07-15 19:29:37+00:00
legacy_worker_002341,64fb1a44-804d-4187-b983-f528b564e7ce,1,0,0,0.0,0,2025-07-15 20:29:37+00:00
legacy_worker_002342,64fb1a44-804d-4187-b983-f528b564e7ce,1,0,0,0.0,0,2025-07-15 21:29:37+00:00
legacy_worker_002343,64fb1a44-804d-4187-b983-f528b564e7ce,1,0,0,0.0,0,2025-07-15 22:29:37+00:00
legacy_worker_002344,64fb1a44-804d-4187-b983-f528b564e7ce,1,0,0,0.0,0,2025-07-15 23:29:37+00:00
legacy_worker_002345,64fb1a44-804d-4187-b983-f528b564e7ce,1,0,0,0.0,0,2025-07-16 00:29:37+00:00
legacy_worker_002346,64fb1a44-804d-4187-b983-f528b564e7ce,1,0,0,0.0,0,2025-07-16 01:29:37+00:00
legacy_worker_002347,64fb1a44-804d-4187-b983-f528b564e7ce,1,0,0,0.0,0,2025-07-16 02:29:37+00:00
legacy_worker_002348,64fb1a44-804d-4187-b983-f528b564e7ce,1,0,0,0.0,0,2025-07-16 03:29:37+00:00
legacy_worker_002349,64fb1a44-804d-4187-b983-f528b564e7ce,1,0,0,0.0,0,2025-07-16 04:29:37+00:00
legacy_worker_002350,64fb1a44-804d-4187-b983-f528b564e7ce,1,0,0,0.0,0,2025-07-16 05:29:37+00:00
legacy_worker_002351,64fb1a44-804d-4187-b983-f528b564e7ce,1,0,0,0.0,0,2025-07-16 06:29:37+00:00
legacy_worker_002352,64fb1a44-804d-4187-b983-f528b564e7ce,1,0,0,0.0,0,2025-07-16 07:29:37+00:00
legacy_worker_002353,64fb1a44-804d-4187-b983-f528b564e7ce,1,0,0,0.0,0,2025-07-16 08:29:37+00:00
legacy_worker_002354,64fb1a44-804d-4187-b983-f528b564e7ce,1,0,0,0.0,0,2025-07-16 09:29:37+00:00
legacy_worker_002355,64fb1a44-804d-4187-b983-f528b564e7ce,1,0,0,0.0,0,2025-07-16 10:29:37+00:00
legacy_worker_002356,64fb1a44-804d-4187-b983-f528b564e7ce,1,0,0,0.0,0,2025-07-16 11:29:37+00:00
legacy_worker_002357,64fb1a44-804d-4187-b983-f528b564e7ce,1,0,0,0.0,0,2025-07-16 12:29:37+00:00
legacy_worker_002358,64fb1a44-804d-4187-b983-f528b564e7ce,1,0,0,0.0,0,2025-07-16 13:29:37+00:00
legacy_worker_002359,64fb1a44-804d-4187-b983-f528b564e7ce,1,0,0,0.0,0,2025-07-16 14:29:37+00:00
legacy_worker_002360,64fb1a44-804d-4187-b983-f528b564e7ce,1,0,0,0.0,0,2025-07-16 15:29:37+00:00
legacy_worker_002361,64fb1a44-804d-4187-b983-f528b564e7ce,1,0,0,0.0,0,2025-07-16 16:29:37+00:00
legacy_worker_002362,64fb1a44-804d-4187-b983-f528b564e7ce,1,0,0,0.0,0,2025-07-16 17:29:37+00:00
legacy_worker_002363,64fb1a44-804d-4187-b983-f528b564e7ce,1,0,0,0.0,0,2025-07-16 18:29:37+00:00
legacy_worker_002364,64fb1a44-804d-4187-b983-f528b564e7ce,1,0,0,0.0,0,2025-07-16 19:29:37+00:00
legacy_worker_002365,64fb1a44-804d-4187-b983-f528b564e7ce,1,0,0,0.0,0,2025-07-16 20:29:37+00:00
legacy_worker_002366,64fb1a44-804d-4187-b983-f528b564e7ce,1,0,0,0.0,0,2025-07-16 21:29:37+00:00
Pranavk27,355a5497-71c3-4e3a-b200-f53d62564667,1,1,1,100.0,1,2025-07-18 14:45:27+00:00
kavukcutolga,355a5497-71c3-4e3a-b200-f53d62564667,1,1,1,99.0,2,2025-07-18 15:45:27+00:00
abhishekrn,355a5497-71c3-4e3a-b200-f53d62564667,1,1,1,98.0,3,2025-07-18 16:45:27+00:00
JonyStorm,355a5497-71c3-4e3a-b200-f53d62564667,1,1,1,97.0,4,2025-07-18 17:45:27+00:00
Tsegaye16,355a5497-71c3-4e3a-b200-f53d62564667,1,1,1,96.0,5,2025-07-18 18:45:27+00:00
maxceem,355a5497-71c3-4e3a-b200-f53d62564667,1,1,1,95.0,6,2025-07-18 19:45:27+00:00
wcheung,355a5497-71c3-4e3a-b200-f53d62564667,1,1,1,94.0,7,2025-07-18 20:45:27+00:00
FFFFFwl,355a5497-71c3-4e3a-b200-f53d62564667,1,1,1,93.0,8,2025-07-18 21:45:27+00:00
legacy_worker_002367,355a5497-71c3-4e3a-b200-f53d62564667,1,1,1,92.0,9,2025-07-18 22:45:27+00:00
legacy_worker_002368,355a5497-71c3-4e3a-b200-f53d62564667,1,1,1,91.0,10,2025-07-18 23:45:27+00:00
legacy_worker_002369,355a5497-71c3-4e3a-b200-f53d62564667,1,1,1,90.0,11,2025-07-19 00:45:27+00:00
legacy_worker_002370,355a5497-71c3-4e3a-b200-f53d62564667,1,1,1,89.0,12,2025-07-19 01:45:27+00:00
legacy_worker_002371,355a5497-71c3-4e3a-b200-f53d62564667,1,1,1,88.0,13,2025-07-19 02:45:27+00:00
legacy_worker_002372,355a5497-71c3-4e3a-b200-f53d62564667,1,1,1,87.0,14,2025-07-19 03:45:27+00:00
legacy_worker_002373,355a5497-71c3-4e3a-b200-f53d62564667,1,1,1,86.0,15,2025-07-19 04:45:27+00:00
legacy_worker_002374,355a5497-71c3-4e3a-b200-f53d62564667,1,1,1,85.0,16,2025-07-19 05:45:27+00:00
legacy_worker_002375,355a5497-71c3-4e3a-b200-f53d62564667,1,1,1,84.0,17,2025-07-19 06:45:27+00:00
legacy_worker_002376,355a5497-71c3-4e3a-b200-f53d62564667,1,1,1,83.0,18,2025-07-19 07:45:27+00:00
legacy_worker_002377,355a5497-71c3-4e3a-b200-f53d62564667,1,1,1,82.0,19,2025-07-19 08:45:27+00:00
legacy_worker_002378,355a5497-71c3-4e3a-b200-f53d62564667,1,1,1,81.0,20,2025-07-19 09:45:27+00:00
legacy_worker_002379,355a5497-71c3-4e3a-b200-f53d62564667,1,1,1,80.0,21,2025-07-19 10:45:27+00:00
legacy_worker_002380,355a5497-71c3-4e3a-b200-f53d62564667,1,1,1,79.0,22,2025-07-19 11:45:27+00:00
legacy_worker_002381,355a5497-71c3-4e3a-b200-f53d62564667,1,1,1,78.0,23,2025-07-19 12:45:27+00:00
legacy_worker_002382,355a5497-71c3-4e3a-b200-f53d62564667,1,1,1,77.0,24,2025-07-19 13:45:27+00:00
legacy_worker_002383,355a5497-71c3-4e3a-b200-f53d62564667,1,1,1,76.0,25,2025-07-19 14:45:27+00:00
legacy_worker_002384,355a5497-71c3-4e3a-b200-f53d62564667,1,1,1,75.0,26,2025-07-19 15:45:27+00:00
legacy_worker_002385,355a5497-71c3-4e3a-b200-f53d62564667,1,1,1,74.0,27,2025-07-19 16:45:27+00:00
legacy_worker_002386,355a5497-71c3-4e3a-b200-f53d62564667,1,1,1,73.0,28,2025-07-19 17:45:27+00:00
legacy_worker_002387,355a5497-71c3-4e3a-b200-f53d62564667,1,1,1,72.0,29,2025-07-19 18:45:27+00:00
legacy_worker_002388,355a5497-71c3-4e3a-b200-f53d62564667,1,1,1,71.0,30,2025-07-19 19:45:27+00:00
legacy_worker_002389,355a5497-71c3-4e3a-b200-f53d62564667,1,1,1,70.0,31,2025-07-19 20:45:27+00:00
legacy_worker_002390,355a5497-71c3-4e3a-b200-f53d62564667,1,1,1,69.0,32,2025-07-19 21:45:27+00:00
legacy_worker_002391,355a5497-71c3-4e3a-b200-f53d62564667,1,1,1,68.0,33,2025-07-19 22:45:27+00:00
legacy_worker_002392,355a5497-71c3-4e3a-b200-f53d62564667,1,1,1,67.0,34,2025-07-19 23:45:27+00:00
legacy_worker_002393,355a5497-71c3-4e3a-b200-f53d62564667,1,1,1,66.0,35,2025-07-20 00:45:27+00:00
legacy_worker_002394,355a5497-71c3-4e3a-b200-f53d62564667,1,1,1,65.0,36,2025-07-20 01:45:27+00:00
legacy_worker_002395,355a5497-71c3-4e3a-b200-f53d62564667,1,1,1,64.0,37,2025-07-20 02:45:27+00:00
legacy_worker_002396,355a5497-71c3-4e3a-b200-f53d62564667,1,1,1,63.0,38,2025-07-20 03:45:27+00:00
legacy_worker_002397,355a5497-71c3-4e3a-b200-f53d62564667,1,1,1,62.0,39,2025-07-20 04:45:27+00:00
legacy_worker_002398,355a5497-71c3-4e3a-b200-f53d62564667,1,1,1,61.0,40,2025-07-20 05:45:27+00:00
legacy_worker_002399,355a5497-71c3-4e3a-b200-f53d62564667,1,1,1,60.0,41,2025-07-20 06:45:27+00:00
legacy_worker_002400,355a5497-71c3-4e3a-b200-f53d62564667,1,1,1,59.0,42,2025-07-20 07:45:27+00:00
legacy_worker_002401,355a5497-71c3-4e3a-b200-f53d62564667,1,1,1,58.0,43,2025-07-20 08:45:27+00:00
legacy_worker_002402,355a5497-71c3-4e3a-b200-f53d62564667,1,1,1,57.0,44,2025-07-20 09:45:27+00:00
legacy_worker_002403,355a5497-71c3-4e3a-b200-f53d62564667,1,1,1,56.0,45,2025-07-20 10:45:27+00:00
legacy_worker_002404,355a5497-71c3-4e3a-b200-f53d62564667,1,1,1,55.0,46,2025-07-20 11:45:27+00:00
legacy_worker_002405,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-20 12:45:27+00:00
legacy_worker_002406,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-20 13:45:27+00:00
legacy_worker_002407,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-20 14:45:27+00:00
legacy_worker_002408,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-20 15:45:27+00:00
legacy_worker_002409,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-20 16:45:27+00:00
legacy_worker_002410,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-20 17:45:27+00:00
legacy_worker_002411,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-20 18:45:27+00:00
legacy_worker_002412,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-20 19:45:27+00:00
legacy_worker_002413,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-20 20:45:27+00:00
legacy_worker_002414,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-20 21:45:27+00:00
legacy_worker_002415,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-20 22:45:27+00:00
legacy_worker_002416,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-20 23:45:27+00:00
legacy_worker_002417,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-21 00:45:27+00:00
legacy_worker_002418,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-21 01:45:27+00:00
legacy_worker_002419,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-21 02:45:27+00:00
legacy_worker_002420,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-21 03:45:27+00:00
legacy_worker_002421,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-21 04:45:27+00:00
legacy_worker_002422,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-21 05:45:27+00:00
legacy_worker_002423,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-21 06:45:27+00:00
legacy_worker_002424,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-21 07:45:27+00:00
legacy_worker_002425,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-21 08:45:27+00:00
legacy_worker_002426,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-21 09:45:27+00:00
legacy_worker_002427,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-21 10:45:27+00:00
legacy_worker_002428,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-21 11:45:27+00:00
legacy_worker_002429,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-21 12:45:27+00:00
legacy_worker_002430,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-21 13:45:27+00:00
legacy_worker_002431,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-21 14:45:27+00:00
legacy_worker_002432,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-21 15:45:27+00:00
legacy_worker_002433,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-21 16:45:27+00:00
legacy_worker_002434,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-21 17:45:27+00:00
legacy_worker_002435,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-21 18:45:27+00:00
legacy_worker_002436,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-21 19:45:27+00:00
legacy_worker_002437,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-21 20:45:27+00:00
legacy_worker_002438,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-21 21:45:27+00:00
legacy_worker_002439,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-21 22:45:27+00:00
legacy_worker_002440,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-21 23:45:27+00:00
legacy_worker_002441,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-22 00:45:27+00:00
legacy_worker_002442,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-22 01:45:27+00:00
legacy_worker_002443,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-22 02:45:27+00:00
legacy_worker_002444,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-22 03:45:27+00:00
legacy_worker_002445,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-22 04:45:27+00:00
legacy_worker_002446,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-22 05:45:27+00:00
legacy_worker_002447,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-22 06:45:27+00:00
legacy_worker_002448,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-22 07:45:27+00:00
legacy_worker_002449,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-22 08:45:27+00:00
legacy_worker_002450,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-22 09:45:27+00:00
legacy_worker_002451,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-22 10:45:27+00:00
legacy_worker_002452,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-22 11:45:27+00:00
legacy_worker_002453,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-22 12:45:27+00:00
legacy_worker_002454,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-22 13:45:27+00:00
legacy_worker_002455,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-22 14:45:27+00:00
legacy_worker_002456,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-22 15:45:27+00:00
legacy_worker_002457,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-22 16:45:27+00:00
legacy_worker_002458,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-22 17:45:27+00:00
legacy_worker_002459,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-22 18:45:27+00:00
legacy_worker_002460,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-22 19:45:27+00:00
legacy_worker_002461,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-22 20:45:27+00:00
legacy_worker_002462,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-22 21:45:27+00:00
legacy_worker_002463,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-22 22:45:27+00:00
legacy_worker_002464,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-22 23:45:27+00:00
legacy_worker_002465,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-23 00:45:27+00:00
legacy_worker_002466,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-23 01:45:27+00:00
legacy_worker_002467,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-23 02:45:27+00:00
legacy_worker_002468,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-23 03:45:27+00:00
legacy_worker_002469,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-23 04:45:27+00:00
legacy_worker_002470,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-23 05:45:27+00:00
legacy_worker_002471,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-23 06:45:27+00:00
legacy_worker_002472,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-23 07:45:27+00:00
legacy_worker_002473,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-23 08:45:27+00:00
legacy_worker_002474,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-23 09:45:27+00:00
legacy_worker_002475,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-23 10:45:27+00:00
legacy_worker_002476,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-23 11:45:27+00:00
legacy_worker_002477,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-23 12:45:27+00:00
legacy_worker_002478,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-23 13:45:27+00:00
legacy_worker_002479,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-23 14:45:27+00:00
legacy_worker_002480,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-23 15:45:27+00:00
legacy_worker_002481,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-23 16:45:27+00:00
legacy_worker_002482,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-23 17:45:27+00:00
legacy_worker_002483,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-23 18:45:27+00:00
legacy_worker_002484,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-23 19:45:27+00:00
legacy_worker_002485,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-23 20:45:27+00:00
legacy_worker_002486,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-23 21:45:27+00:00
legacy_worker_002487,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-23 22:45:27+00:00
legacy_worker_002488,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-23 23:45:27+00:00
legacy_worker_002489,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-24 00:45:27+00:00
legacy_worker_002490,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-24 01:45:27+00:00
legacy_worker_002491,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-24 02:45:27+00:00
legacy_worker_002492,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-24 03:45:27+00:00
legacy_worker_002493,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-24 04:45:27+00:00
legacy_worker_002494,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-24 05:45:27+00:00
legacy_worker_002495,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-24 06:45:27+00:00
legacy_worker_002496,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-24 07:45:27+00:00
legacy_worker_002497,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-24 08:45:27+00:00
legacy_worker_002498,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-24 09:45:27+00:00
legacy_worker_002499,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-24 10:45:27+00:00
legacy_worker_002500,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-24 11:45:27+00:00
legacy_worker_002501,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-24 12:45:27+00:00
legacy_worker_002502,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-24 13:45:27+00:00
legacy_worker_002503,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-24 14:45:27+00:00
legacy_worker_002504,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-24 15:45:27+00:00
legacy_worker_002505,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-24 16:45:27+00:00
legacy_worker_002506,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-24 17:45:27+00:00
legacy_worker_002507,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-24 18:45:27+00:00
legacy_worker_002508,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-24 19:45:27+00:00
legacy_worker_002509,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-24 20:45:27+00:00
legacy_worker_002510,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-24 21:45:27+00:00
legacy_worker_002511,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-24 22:45:27+00:00
legacy_worker_002512,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-24 23:45:27+00:00
legacy_worker_002513,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-25 00:45:27+00:00
legacy_worker_002514,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-25 01:45:27+00:00
legacy_worker_002515,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-25 02:45:27+00:00
legacy_worker_002516,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-25 03:45:27+00:00
legacy_worker_002517,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-25 04:45:27+00:00
legacy_worker_002518,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-25 05:45:27+00:00
legacy_worker_002519,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-25 06:45:27+00:00
legacy_worker_002520,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-25 07:45:27+00:00
legacy_worker_002521,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-25 08:45:27+00:00
legacy_worker_002522,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-25 09:45:27+00:00
legacy_worker_002523,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-25 10:45:27+00:00
legacy_worker_002524,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-25 11:45:27+00:00
legacy_worker_002525,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-25 12:45:27+00:00
legacy_worker_002526,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-25 13:45:27+00:00
legacy_worker_002527,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-25 14:45:27+00:00
legacy_worker_002528,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-25 15:45:27+00:00
legacy_worker_002529,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-25 16:45:27+00:00
legacy_worker_002530,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-25 17:45:27+00:00
legacy_worker_002531,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-25 18:45:27+00:00
legacy_worker_002532,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-25 19:45:27+00:00
legacy_worker_002533,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-25 20:45:27+00:00
legacy_worker_002534,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-25 21:45:27+00:00
legacy_worker_002535,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-25 22:45:27+00:00
legacy_worker_002536,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-25 23:45:27+00:00
legacy_worker_002537,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-26 00:45:27+00:00
legacy_worker_002538,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-26 01:45:27+00:00
legacy_worker_002539,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-26 02:45:27+00:00
legacy_worker_002540,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-26 03:45:27+00:00
legacy_worker_002541,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-26 04:45:27+00:00
legacy_worker_002542,355a5497-71c3-4e3a-b200-f53d62564667,1,0,0,0.0,0,2025-07-26 05:45:27+00:00
abcivashritt,06525af6-cea6-40f0-9d8a-95c750cd9f45,1,1,1,100.0,1,2025-07-19 02:59:23+00:00
legacy_worker_002543,06525af6-cea6-40f0-9d8a-95c750cd9f45,1,1,1,99.0,2,2025-07-19 03:59:23+00:00
